papel,cotacao,pl,pvp,psr,dy,pa,pcg,pebit,pacl,evebit,evebitda,mrgebit,mrgliq,roic,roe,liqc,liq2m,patrliq,divbpatr,c5y
MGLU3,3.37,-45.58,2.14,0.61,0.0,0.602,3.2,19.54,-4.39,23.31,11.66,0.031200000000000002,-0.0134,0.045599999999999995,-0.046900000000000004,1.48,422367000.0,10648700000.0,0.67,0.2608
MILK33,0.3,-0.02,-0.02,0.077,0.0,0.029,-0.08,-0.04,-0.02,-0.11,-0.12,-1.768,-5.0808,-0.7091,1.6512,0.5,0.0,-516285000.0,-0.04,-0.4204
MILS3,8.48,9.65,1.69,1.913,0.04,0.807,2.73,6.15,-12.5,6.67,4.46,0.311,0.19820000000000002,0.2168,0.175,2.84,13100300.0,1237200000.0,0.79,0.36
MLAS3,1.27,11.58,0.26,0.238,0.0969,0.152,0.31,-36.39,0.39,-55.49,53.65,-0.006500000000000001,0.020499999999999997,-0.0053,0.0222,2.51,8149470.0,4053570000.0,0.3,0.1936
MLFT4,22.39,6224.98,11.51,46.353,0.0,5.854,100.42,103.43,-26.71,106.22,78.73,0.4482,0.0126,0.0735,0.0018,1.27,0.0,4093330000.0,0.76,0.0843
MLPA12,40.0,0.01,0.0,0.001,0.0,0.002,0.0,0.01,0.0,-2.06,-2.06,0.0666,0.0892,0.0,0.45130000000000003,0.0,0.0,44578000.0,0.0,-0.0751
MLPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08,-2.08,0.0666,0.0892,0.0,0.45130000000000003,0.0,0.0,44578000.0,0.0,-0.0751
MLPA4,45.0,0.01,0.0,0.001,0.0,0.003,0.0,0.01,0.0,-2.06,-2.06,0.0666,0.0892,0.0,0.45130000000000003,0.0,0.0,44578000.0,0.0,-0.0751
MMAQ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,10.77,0.015,0.053,0.0263,0.1877,1.49,0.0,237289000.0,0.97,0.3077
MMAQ4,200.06,0.2,0.04,0.011,0.0,0.016,0.06,0.72,0.06,15.39,11.29,0.015,0.053,0.0263,0.1877,1.49,0.0,237289000.0,0.97,0.3077
MMXM3,14.0,-2.17,-0.11,0.0,0.0,0.71,-0.1,4.7,-0.09,18.64,18.64,0.0,0.0,0.2593,0.049699999999999994,0.01,0.0,-842661000.0,-0.32,-0.2851
MNDL3,57.76,0.16,0.9,0.188,0.0,0.111,-0.99,1.64,-0.22,5.92,5.03,0.11470000000000001,1.1586,0.0722,5.5653,0.76,114432.0,158482000.0,2.39,0.1408
MNDL4,0.38,0.0,0.01,0.001,0.0,0.001,-0.01,0.01,-0.0,4.29,3.64,0.11470000000000001,1.1586,0.0722,5.5653,0.76,0.0,158482000.0,2.39,0.1408
MNPR3,8.66,9.41,-0.18,0.168,0.0,0.206,-0.16,1.03,-0.13,0.85,0.77,0.16390000000000002,0.0179,0.22,-0.0195,0.3,106918.0,-335771000.0,-0.0,0.1638
MNPR4,4.63,5.03,-0.1,0.09,0.0,0.11,-0.09,0.55,-0.07,0.38,0.34,0.16390000000000002,0.0179,0.22,-0.0195,0.3,0.0,-335771000.0,-0.0,0.1638
MNSA3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0815,-3.6266000000000003,-0.135,1.4569999999999999,3.63,0.0,-9105000.0,-6.52,-0.4111
MNSA4,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0815,-3.6266000000000003,-0.135,1.4569999999999999,3.63,0.0,-9105000.0,-6.52,-0.4111
MOAR3,401.99,21.34,4.83,0.0,0.019299999999999998,2.181,7.83,-139.12,-17.26,-141.19,-143.36,0.0,0.0,-0.0259,0.22640000000000002,2.94,195136.0,1019200000.0,0.94,0.2011
MODL11,8.46,69.71,1.58,0.0,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0,0.0,1252920000.0,0.0,0.4437
MODL3,1.49,36.83,0.84,0.0,0.06559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0,5767050.0,1252920000.0,0.0,0.4437
MODL4,2.72,67.24,1.53,0.0,0.019799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0,0.0,1252920000.0,0.0,0.4437
MOSI3,8.24,32.29,1.56,4.761,0.0,1.453,1.89,89.69,1.9,42.98,24.91,0.053099999999999994,0.1475,0.0812,0.0482,13.3,0.0,670337000.0,0.0,0.0
MOVI3,8.22,5.35,1.08,0.31,0.15810000000000002,0.113,0.84,1.13,-0.21,5.24,3.67,0.2757,0.057999999999999996,0.1547,0.201,1.6,34079100.0,2768680000.0,6.4,0.34850000000000003
MPLU3,26.8,12.2,17.37,6.877,0.0,2.676,50.65,10.34,66.01,7.71,7.28,0.6652,0.5637,1.2956999999999999,1.4240000000000002,1.06,0.0,250279000.0,0.0,-0.1888
MRFG3,6.3,1.0,0.75,0.032,0.3611,0.031,0.41,0.63,-0.07,7.02,3.81,0.0506,0.0212,0.0698,0.7479,1.25,85976200.0,5569860000.0,11.63,0.42219999999999996
MRSA3B,26.0,10.11,1.6,1.581,0.0,0.608,-13.69,5.02,-1.26,6.99,4.37,0.3147,0.1563,0.13449999999999998,0.1585,0.76,0.0,5513630000.0,0.79,0.12029999999999999
MRSA5B,27.0,10.5,1.66,1.642,0.0191,0.632,-14.22,5.22,-1.31,7.19,4.49,0.3147,0.1563,0.13449999999999998,0.1585,0.76,65.85,5513630000.0,0.79,0.12029999999999999
MRSA6B,23.06,8.97,1.42,1.402,0.0223,0.54,-12.14,4.45,-1.12,6.43,4.02,0.3147,0.1563,0.13449999999999998,0.1585,0.76,0.0,5513630000.0,0.79,0.12029999999999999
MRSL3,3.3,10.25,0.99,0.883,0.0,0.658,2.37,16.32,6.28,17.74,9.5,0.0541,0.08689999999999999,0.0444,0.09630000000000001,2.78,0.0,375151000.0,0.16,0.071
MRSL4,3.05,9.48,0.91,0.816,0.0,0.609,2.19,15.08,5.8,16.51,8.83,0.0541,0.08689999999999999,0.0444,0.09630000000000001,2.78,0.0,375151000.0,0.16,0.071
MRVE3,6.59,-15.74,0.55,0.481,0.06,0.141,0.61,96.36,-0.56,298.72,47.18,0.005,-0.0225,0.0016,-0.0348,2.03,86606100.0,5827440000.0,1.27,0.0582
MSAN3,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.06269999999999999,0.0242,0.11779999999999999,0.11810000000000001,1.18,0.0,2533030000.0,0.39,1.0134999999999998
MSPA3,46.25,195.92,0.36,1.474,0.0,0.209,9.97,-23.05,-0.6,-32.09,564.11,-0.0639,0.0075,-0.009300000000000001,0.0018,1.43,0.0,825896000.0,0.17,0.0971
MSPA4,41.0,173.68,0.32,1.307,0.0,0.185,8.84,-20.43,-0.53,-29.47,518.11,-0.0639,0.0075,-0.009300000000000001,0.0018,1.43,0.0,825896000.0,0.17,0.0971
MTBR3,0.99,3.57,0.68,0.138,0.0,0.176,6.32,2.33,-5.3,1.71,1.37,0.059000000000000004,0.0388,0.1825,0.19149999999999998,1.04,0.0,2176470000.0,0.52,0.16149999999999998
MTBR4,1.05,3.79,0.72,0.146,0.0,0.187,6.7,2.48,-5.62,1.85,1.49,0.059000000000000004,0.0388,0.1825,0.19149999999999998,1.04,0.0,2176470000.0,0.52,0.16149999999999998
MTIG3,5.21,-11.91,-7.01,16.517,0.0,8.054,-5.27,-21.35,-4.27,-24.79,-27.45,-0.7737,-1.3863999999999999,-0.4486,0.5887,0.15,0.0,-90894800.0,-1.13,-0.262
MTIG4,23.0,-52.59,-30.96,72.916,0.0,35.553,-23.24,-94.24,-18.86,-97.68,-108.19,-0.7737,-1.3863999999999999,-0.4486,0.5887,0.15,0.0,-90894800.0,-1.13,-0.262
MTRE3,3.35,10.17,0.36,0.467,0.0934,0.172,0.37,7.32,0.81,12.92,11.63,0.0638,0.049100000000000005,0.027200000000000002,0.035,2.84,1389280.0,994521000.0,0.5,0.4694
MTSA4,41.2,3.95,0.94,0.453,0.0641,0.683,1.27,2.96,1.34,2.63,2.43,0.153,0.1149,0.2914,0.2395,3.15,51735.0,383232000.0,0.13,0.33159999999999995
MULT3,25.32,19.77,2.31,8.462,0.0334,1.398,31.41,13.19,-6.05,14.87,12.61,0.6414,0.428,0.11869999999999999,0.11689999999999999,1.37,118629000.0,6582340000.0,0.45,0.0776
MWET3,29.98,2.06,-7.52,0.211,0.0,0.23,11.62,7.6,-0.37,14.68,9.69,0.0277,0.102,0.0338,-3.6464999999999996,1.05,0.0,-8204000.0,-7.15,0.1598
MWET4,9.78,0.67,-2.45,0.069,0.0,0.075,3.79,2.48,-0.12,9.56,6.31,0.0277,0.102,0.0338,-3.6464999999999996,1.05,24482.2,-8204000.0,-7.15,0.1598
MYPK3,11.79,6.5,0.46,0.107,0.0623,0.119,0.58,1.7,-0.6,5.63,3.85,0.0629,0.023799999999999998,0.10039999999999999,0.0712,1.65,18789300.0,3919810000.0,1.65,0.1555
MYPK4,31.79,17.52,1.25,0.288,0.0,0.322,1.57,4.58,-1.62,8.51,5.83,0.0629,0.023799999999999998,0.10039999999999999,0.0712,1.65,0.0,3919810000.0,1.65,0.1555
NAFG3,64.37,11.8,2.76,1.102,0.0,1.153,3.2,7.35,60.48,8.64,6.57,0.1499,0.0928,0.19920000000000002,0.23420000000000002,2.52,0.0,316392000.0,0.81,0.0949
NAFG4,64.42,11.81,2.76,1.103,0.0,1.154,3.2,7.36,60.52,8.65,6.57,0.1499,0.0928,0.19920000000000002,0.23420000000000002,2.52,0.0,316392000.0,0.81,0.0949
NATU3,36.86,274.16,5.66,1.679,0.0,1.376,11.16,16.04,-4.13,17.82,10.43,0.1047,0.0060999999999999995,0.12029999999999999,0.0206,1.41,0.0,5992010000.0,1.27,0.1389
NEOE3,14.68,3.78,0.67,0.416,0.06269999999999999,0.193,5.62,1.78,-0.41,5.43,4.42,0.2343,0.1119,0.12359999999999999,0.1764,1.17,19244500.0,26739000000.0,1.63,0.1522
NETC3,38.5,123.1,2.12,1.29,0.0,1.074,-33.02,10.82,-2.96,12.15,5.27,0.1193,0.0155,0.10949999999999999,0.0172,0.8,0.0,6812390000.0,0.28,0.6663
NETC4,40.0,127.89,2.2,1.34,0.0,1.116,-34.31,11.24,-3.08,12.57,5.45,0.1193,0.0155,0.10949999999999999,0.0172,0.8,0.0,6812390000.0,0.28,0.6663
NEXP3,3.76,-0.07,-0.11,0.083,0.0,0.07,-0.19,-0.21,-0.06,-1.12,-1.55,-0.38659999999999994,-1.2537,-0.3697,1.7404,0.49,90396.9,-87184000.0,-0.6,0.0208
NGRD3,1.09,18.28,0.57,0.979,0.013600000000000001,0.367,1.31,80.39,3.72,27.04,2.76,0.012199999999999999,0.049400000000000006,0.0072,0.0311,2.64,714965.0,457956000.0,0.15,0.0933
NINJ3,2.16,-6.93,0.39,1.924,0.0,0.368,0.42,-2.23,0.42,3.31,3.38,-0.8628,-0.2778,-2.6456,-0.056799999999999996,15.5,269640.0,278757000.0,0.0,0.1679
NORD3,4.85,-4.08,-0.21,19.933,0.0,1.768,-0.2,-122.1,-0.19,-266.27,-266.27,-0.16329999999999997,-4.8833,-0.0148,0.0506,0.01,1996.29,-155519000.0,-0.24,0.1616
NTCO3,11.2,-5.42,0.69,0.426,0.011699999999999999,0.283,5.57,16.68,-0.96,24.87,6.56,0.0255,-0.0786,0.0219,-0.128,1.21,325986000.0,22332700000.0,0.61,0.3301
NUTR3,300.0,4.76,1.26,0.227,0.0,0.41,1.04,3.55,-47.26,4.34,4.13,0.0639,0.047599999999999996,0.1359,0.2655,2.45,0.0,31337000.0,0.3,0.37270000000000003
ODER3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445155000.0,0.0,0.22039999999999998
ODER4,190.0,18.51,4.82,2.725,0.015600000000000001,2.368,5.46,24.04,10.92,26.18,23.44,0.1133,0.1472,0.11349999999999999,0.26030000000000003,2.49,0.0,445155000.0,0.57,0.22039999999999998
ODPV3,10.82,13.6,5.19,3.233,0.0223,3.045,-28.11,9.33,-18.34,8.98,8.56,0.3467,0.2373,0.37450000000000006,0.38189999999999996,0.7,28196100.0,1184160000.0,0.0,0.0382
OFSA3,24.9,10.28,1.83,1.29,0.027200000000000002,0.998,2.3,7.71,5.78,9.13,7.71,0.1674,0.1255,0.159,0.1775,3.25,207222.0,735950000.0,0.56,0.16390000000000002
OGXP3,1.63,-2.15,-0.98,0.0,0.0,0.925,0.0,-16.46,0.0,-16.46,-16.46,0.0,0.0,0.0,0.45530000000000004,0.0,0.0,-53901000.0,0.0,0.0
OIBR3,1.01,-0.2,-0.29,0.057,0.0,0.014,0.18,-0.15,-0.02,-4.15,-42.56,-0.3957,-0.29109999999999997,-0.1116,1.4921,1.37,45658800.0,-2283720000.0,-9.61,-0.3063
OIBR4,2.49,-0.48,-0.72,0.142,0.0,0.034,0.45,-0.36,-0.04,-4.36,-44.74,-0.3957,-0.29109999999999997,-0.1116,1.4921,1.37,882060.0,-2283720000.0,-9.61,-0.3063
OMGE3,27.57,-32.03,1.59,3.419,0.0,0.543,10.86,12.56,-1.06,24.34,13.09,0.2723,-0.1112,0.046900000000000004,-0.0495,1.72,0.0,3483570000.0,1.66,0.3873
ONCO3,8.58,91.8,2.01,1.039,0.0,0.517,4.5,9.01,-1.54,14.06,10.25,0.1153,0.0278,0.0723,0.0218,1.5,12330000.0,2117780000.0,1.64,0.41729999999999995
OPCT3,2.73,-5.87,0.71,0.455,0.0,0.24,-4.44,7.51,-0.55,21.7,5.33,0.060599999999999994,-0.0774,0.0359,-0.1217,0.81,1281310.0,763659000.0,1.56,0.3613
ORVR3,36.85,-24.51,5.37,4.724,0.0,1.427,11.49,74.93,-3.24,96.37,21.14,0.063,-0.1839,0.0215,-0.2192,1.8,10347200.0,550491000.0,1.84,0.2052
OSAO4,8.98,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.04,-0.0,90.33,5.0,0.0037,-0.11449999999999999,0.0051,0.2377,0.39,0.0,-408567000.0,-0.75,0.24559999999999998
OSXB3,4.91,-0.05,-0.0,0.441,0.0,0.006,-0.03,-0.67,-0.0,-229.99,-454.13,-0.6620999999999999,-8.2413,-0.0092,0.051399999999999994,0.05,80680.3,-5613920000.0,-0.95,0.41840000000000005
PALF11,125.0,0.16,0.09,0.007,0.0,0.006,0.28,0.04,-0.01,3.01,2.62,0.1753,0.0475,0.1559,0.5925,1.07,0.0,1193680000.0,8.04,0.124
PALF3,279.9,0.35,0.21,0.017,0.0,0.012,0.63,0.09,-0.02,3.06,2.67,0.1753,0.0475,0.1559,0.5925,1.07,0.0,1193680000.0,8.04,0.124
PALF5,236.6,0.29,0.17,0.014,0.0,0.01,0.53,0.08,-0.02,3.05,2.66,0.1753,0.0475,0.1559,0.5925,1.07,0.0,1193680000.0,8.04,0.124
PARD3,19.36,14.69,2.58,1.208,0.0273,0.993,-17.31,7.71,-3.74,8.3,5.69,0.1566,0.0824,0.16399999999999998,0.1757,0.86,5412410.0,982618000.0,0.53,0.1611
PATI3,50.6,21.74,1.44,0.519,0.0575,0.637,1.19,22.53,2.35,22.93,18.96,0.0231,0.0239,0.052199999999999996,0.0663,2.83,1036.83,840373000.0,0.74,0.2836
PATI4,39.0,16.76,1.11,0.4,0.0746,0.491,0.92,17.37,1.81,17.76,14.69,0.0231,0.0239,0.052199999999999996,0.0663,2.83,613.88,840373000.0,0.74,0.2836
PCAR3,14.28,-22.43,0.33,0.223,0.0248,0.088,0.36,3.84,-2.49,5.94,2.94,0.057999999999999996,-0.0002,0.027200000000000002,-0.0149,1.61,61957100.0,11545000000.0,0.51,-0.1971
PCAR4,72.11,-113.25,1.69,1.125,0.0,0.444,1.8,19.38,-12.59,21.48,10.63,0.057999999999999996,-0.0002,0.027200000000000002,-0.0149,1.61,0.0,11545000000.0,0.51,-0.1971
PCAR5,67.12,-105.42,1.57,1.047,0.0,0.414,1.68,18.04,-11.72,20.14,9.97,0.057999999999999996,-0.0002,0.027200000000000002,-0.0149,1.61,0.0,11545000000.0,0.51,-0.1971
PDGR3,3.5,-0.14,-0.0,0.095,0.0,0.01,-0.0,-0.16,-0.0,-17.13,-17.32,-0.5825,-0.6940999999999999,-0.084,0.0163,0.27,935402.0,-4826210000.0,-0.26,-0.0766
PDTC3,2.21,17.77,1.28,0.474,0.0,0.349,1.03,8.47,98.17,12.62,6.81,0.055999999999999994,0.026699999999999998,0.0546,0.0719,1.87,65070.7,135679000.0,1.02,0.4698
PEAB3,30.04,9.51,0.56,9.048,0.0341,0.474,1.58,219.45,2.9,137.58,40.47,0.0412,0.9512,0.0029,0.0591,15.32,1798.29,686684000.0,0.08,-0.49920000000000003
PEAB4,59.0,18.68,1.1,17.772,0.0191,0.931,3.11,431.01,5.7,349.14,102.7,0.0412,0.9512,0.0029,0.0591,15.32,2225.98,686684000.0,0.08,-0.49920000000000003
PEFX3,19.0,-52.04,1.68,0.477,0.0,0.597,20.34,5.75,-3.18,6.59,0.0,0.083,-0.0092,0.1177,-0.032400000000000005,1.07,0.0,396955000.0,0.31,0.0436
PETR3,27.08,1.88,0.97,0.551,0.6181,0.362,-520.23,1.17,-0.79,1.91,1.53,0.4706,0.29469999999999996,0.3383,0.5194,1.0,373971000.0,362594000000.0,0.77,0.1754
PETR4,24.0,1.66,0.86,0.488,0.6973999999999999,0.321,-461.06,1.04,-0.7,1.78,1.43,0.4706,0.29469999999999996,0.3383,0.5194,1.0,1560710000.0,362594000000.0,0.77,0.1754
PETZ3,5.71,52.2,1.43,0.932,0.0038,0.724,7.5,13.12,-3.68,12.76,5.48,0.071,0.0178,0.065,0.0275,1.48,70086700.0,1840570000.0,0.06,0.42560000000000003
PFRM3,3.03,4.64,0.31,0.048,0.0572,0.086,0.37,1.02,2.98,2.33,1.69,0.046900000000000004,0.0109,0.13720000000000002,0.0679,1.52,469966.0,1191010000.0,0.56,0.1616
PGMN3,2.99,5.03,0.57,0.144,0.0622,0.154,1.11,3.57,-0.62,7.35,3.6,0.0404,0.0286,0.054299999999999994,0.11289999999999999,1.41,2665070.0,2334550000.0,0.67,0.09759999999999999
PINE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,868979000.0,0.0,0.44789999999999996
PINE4,1.65,7.78,0.35,0.0,0.0373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,312360.0,868979000.0,0.0,0.44789999999999996
PITI4,1.28,-204.74,0.0,0.0,0.0,0.0,0.0,-2637.65,0.0,-2637.65,111.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2963
PLAS3,8.0,-1.02,-0.24,0.117,0.0,0.137,-0.27,32.06,-0.11,122.36,6.78,0.0037,-0.11449999999999999,0.0051,0.2377,0.39,1020.85,-408567000.0,-0.75,0.24559999999999998
PLDN4,486.0,-553.07,1.08,0.919,0.0,0.611,1.07,-75.56,3.1,-33.12,-33.12,-0.012199999999999999,-0.0017000000000000001,-0.0127,-0.002,10.81,0.0,289939000.0,0.01,0.1026
PLIM4,0.59,1.89,0.03,0.02,0.0,0.016,-0.51,0.17,-0.05,1.5,0.65,0.1193,0.0155,0.10949999999999999,0.0172,0.8,0.0,6812390000.0,0.28,0.6663
PLPL3,5.87,8.97,2.92,0.803,0.0275,0.739,1.16,3.52,4.94,4.08,3.83,0.2284,0.0888,0.3123,0.3259,3.44,3537660.0,410236000.0,1.3,0.287
PLTO5,10.94,53.09,723708.0,0.721,0.0,0.942,3.03,57.52,-1.62,58.82,58.82,0.0125,0.013600000000000001,0.0174,13632.0,3.87,0.0,1000.0,21227.0,0.08779999999999999
PLTO6,10.47,50.81,692616.0,0.69,0.0,0.901,2.9,55.05,-1.55,56.35,56.35,0.0125,0.013600000000000001,0.0174,13632.0,3.87,0.0,1000.0,21227.0,0.08779999999999999
PMAM3,3.48,-0.06,-0.05,0.075,0.0,0.076,-0.05,-0.26,-0.04,-5.7,-6.93,-0.2902,-1.3465,-0.381,0.9587,0.16,227767.0,-2817570000.0,-1.13,-0.16760000000000003
PMAM4,5.84,-0.09,-0.09,0.126,0.0,0.127,-0.09,-0.44,-0.06,-5.88,-7.14,-0.2902,-1.3465,-0.381,0.9587,0.16,0.0,-2817570000.0,-1.13,-0.16760000000000003
PMET3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.0,0.0,-290863000.0,0.0,0.3774
PMET5,0.65,-3.95,-0.16,4.518,0.0,30.248,-0.22,89.99,-0.16,503.88,503.88,0.050199999999999995,-1.1449,0.3897,0.040999999999999995,0.01,0.0,-290863000.0,-0.74,0.3774
PMET6,0.2,-1.21,-0.05,1.39,0.0,9.307,-0.07,27.69,-0.05,441.57,441.57,0.050199999999999995,-1.1449,0.3897,0.040999999999999995,0.01,0.0,-290863000.0,-0.74,0.3774
PNOR5,1.87,-2.9,0.55,0.354,0.0,0.205,0.7,8.52,-2.32,4.57,4.57,0.0415,-0.1174,0.0361,-0.1884,2.5,0.0,158071000.0,0.42,0.0134
PNVL3,9.48,16.51,1.29,0.357,0.023399999999999997,0.522,2.59,11.55,-21.46,17.34,6.95,0.030899999999999997,0.0216,0.0611,0.0779,1.55,4787100.0,1108160000.0,0.79,0.1229
PNVL4,18.62,32.43,2.53,0.702,0.0,1.024,5.09,22.68,-42.16,28.47,11.41,0.030899999999999997,0.0216,0.0611,0.0779,1.55,0.0,1108160000.0,0.79,0.1229
POMO3,2.5,5.27,0.75,0.437,0.09359999999999999,0.32,1.27,6.67,-52.8,10.04,7.5,0.06559999999999999,0.08070000000000001,0.0637,0.142,1.81,1803350.0,3162370000.0,0.75,0.0305
POMO4,3.24,6.83,0.97,0.566,0.0722,0.415,1.65,8.64,-68.42,12.01,8.98,0.06559999999999999,0.08070000000000001,0.0637,0.142,1.81,19305300.0,3162370000.0,0.75,0.0305
POPR4,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866,0.0565,0.1525,0.1993,1.08,0.0,545803000.0,0.82,0.3093
PORP4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0208,0.0,0.0,22399000.0,0.0,0.1366
PORT3,9.9,13.32,1.86,1.917,0.0608,0.76,65.33,7.73,-1.73,12.06,8.23,0.2481,0.1492,0.1058,0.1394,1.08,2177610.0,2345830000.0,1.15,0.1186
POSI3,6.92,3.24,0.7,0.197,0.0492,0.234,0.59,2.14,1.54,4.54,4.1,0.092,0.061399999999999996,0.1444,0.21710000000000002,1.93,15697500.0,1396030000.0,1.1,0.2767
POWE3,10.9,23.92,0.99,0.618,0.0,0.378,6.57,17.61,-3.01,10.63,10.01,0.0351,0.0259,0.0354,0.041299999999999996,1.13,0.0,988330000.0,0.04,0.0
PQUN3,15.44,104.31,1.88,0.545,0.0,0.523,7.57,19.5,-0.97,40.25,40.25,0.027999999999999997,0.0052,0.0302,0.0181,1.61,0.0,858692000.0,2.28,0.0519
PRBC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0958,0.0,0.0,1237500000.0,0.0,-0.019299999999999998
PRBC4,14.54,399.48,38.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0958,0.0,0.0,1237500000.0,0.0,-0.019299999999999998
PRGA4,75.0,-25.64,7.2,1.509,0.0,1.403,19.3,192.99,-4.16,228.57,28.18,0.0078000000000000005,-0.0584,0.012199999999999999,-0.281,1.19,0.0,11270000000.0,2.09,0.1646
PRIO3,34.86,9.02,3.13,4.86,0.0,1.523,3.36,7.95,160.98,7.85,6.44,0.6112,0.5386,0.38420000000000004,0.3464,7.64,513252000.0,9892020000.0,0.93,0.6507
PRML3,11.52,-4.41,1.98,18.612,0.0,0.581,23.0,-30.33,-0.93,-63.15,1640.31,-0.6136,-4.2499,-0.0196,-0.4484,2.02,0.0,2192720000.0,2.18,0.3285
PRNR3,7.89,15.17,1.42,0.377,0.0377,0.495,3.24,2.94,-6.93,3.33,2.66,0.1284,0.07980000000000001,0.22190000000000001,0.09390000000000001,1.37,1259320.0,215595000.0,0.73,0.2261
PRTX3,2.77,-32.27,-145.32,297.651,0.0,1.4,-2.57,-97.11,-1.43,-128.99,37.19,-3.065,-9.2247,-0.015,4.5037,0.05,0.0,-18917000.0,-49.85,3.0795999999999997
PRVI3,10.54,-11.74,1.61,0.919,0.0,0.565,-250.86,9.71,-1.48,9.87,6.39,0.0946,-0.0783,0.061500000000000006,-0.1371,0.99,0.0,525170000.0,0.1,0.16190000000000002
PSSA3,23.39,13.33,1.43,0.546,0.0304,0.3,5.9,0.65,-2.1,0.21,0.21,0.8342,0.0416,0.5742,0.1072,1.09,55920600.0,10583100000.0,0.0,0.1101
PTBL3,5.46,5.03,1.65,0.35,0.0564,0.31,4.87,2.39,-0.85,4.35,3.38,0.1463,0.0697,0.18239999999999998,0.32770000000000005,1.17,5204430.0,467216000.0,1.89,0.2224
PTBL4,2.59,2.39,0.78,0.166,0.0,0.147,2.31,1.14,-0.4,3.09,2.4,0.1463,0.0697,0.18239999999999998,0.32770000000000005,1.17,0.0,467216000.0,1.89,0.2224
PTIP3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,3.62,0.1373,0.0755,0.23129999999999998,-1.2174,0.7,0.0,-155957000.0,-9.02,0.6211
PTIP4,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,3.62,0.1373,0.0755,0.23129999999999998,-1.2174,0.7,0.0,-155957000.0,-9.02,0.6211
PTNT3,8.55,9.16,1.14,0.469,0.0373,0.487,2.15,6.29,18.31,8.65,6.08,0.0745,0.0675,0.1003,0.1247,1.77,7430.51,359626000.0,0.76,0.1516
PTNT4,5.4,5.79,0.72,0.296,0.059000000000000004,0.307,1.36,3.97,11.56,6.33,4.45,0.0745,0.0675,0.1003,0.1247,1.77,63107.3,359626000.0,0.76,0.1516
PTPA3,76.5,3.69,1.14,0.505,0.0,0.375,2.28,3.63,-1.27,7.06,5.33,0.1393,0.1369,0.13269999999999998,0.3085,1.79,0.0,1201690000.0,1.59,0.1808
PTPA4,80.0,3.86,1.19,0.528,0.0,0.392,2.38,3.79,-1.33,7.23,5.45,0.1393,0.1369,0.13269999999999998,0.3085,1.79,0.0,1201690000.0,1.59,0.1808
PTQS4,189.46,43.43,2.19,4.717,0.0,1.577,9.89,-7214.41,-35.73,-7466.35,-7466.35,-0.0007000000000000001,0.1137,-0.0002,0.0504,3.32,0.0,1714950000.0,0.24,0.5613
QUAL3,3.69,11.29,0.78,0.537,0.0692,0.232,2.0,1.81,-0.54,4.49,2.61,0.2964,0.052000000000000005,0.1673,0.0689,1.78,27400800.0,1346450000.0,1.68,0.0066
RADL3,25.0,41.46,7.73,1.421,0.0105,2.403,12.87,23.55,-18.73,24.62,13.38,0.0603,0.0349,0.1404,0.1865,1.5,145006000.0,5340860000.0,0.43,0.1814
RAIA3,30.5,41.22,2.98,0.897,0.0,1.777,4.31,18.18,5.06,16.73,16.73,0.0493,0.0218,0.17800000000000002,0.0722,2.2,0.0,635785000.0,0.12,0.0
RAIL3,18.66,67.19,2.28,3.516,0.001,0.753,8.51,13.07,-1.66,16.61,9.53,0.26899999999999996,0.052199999999999996,0.07,0.0339,1.71,192762000.0,15191200000.0,1.1,0.0889
